1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,label
1.3964,6.77897082448049,1.57,0.05,882.06,7.116,4.4638,0.117837292515842,0.0473061749821874,0.156901573172906,0.2996759429819,0.0384363218489346,0.0847438409580784,0.73117082471199,0.315334871736378,0.444317309162646,1.15133893085133,4.35889807176106,0.280528134160782,0.0606384017525919,0.393161624580049,0.285671392221329,0.494140664298167,0.51869120261485,0.425347731055192,0.104236429882053,3.06241353980924,0.442814474437936,1.17217981338143,0.1798743520664,0.0658829229261677,0.105545052608598,0.129700897734718,0.0325430353930003,0.213771125076739,0.239018775401703,0.244631777215328,0.337689921728509,0.252499923806073,0.0095534327136017,0.0010752503671565,0.0084926144211164,0.0010232880770874,0.0006852181096936,0.454992557467038,0.047451824663886,0.0615320441125855,0.632579721232095,0.0011997692477467,0.0111682518684781,0.0307745953360163,0.0151886551338571,0.213960761185641,0.169121802126709,0.006707667758093,0.0815257086084876,0.0054712602300273,8.04586573383415,0.162468053065212,0.0251176261922351,0.006702802691423,0.0125243579085,0.0178812230583774,0.0118574195920401,0.0222159371682917,0.0207410588637495,0.0556359787615779,0.0201966800478755,1.30006964348562,4.28985915213646,14.137647557124,5.57929663497057,0.0779090302854517,1.56867444079552,137.498844455975,39.4511036509582,77.921165409678,7.01971036833793,0.357080714477872,24.9079073892227,5.33578436406183,1.45630399568117,1.62075039234524,1.87106531106476,0.237735753482211,141.260857783812,0.753218587934005,1.94885987294172,-4.0352,1.43787944291043,11.1090446166584,0.156421180585936,6586.8732189011,41.8891139524,2.59665150212497,1.04359490274983,0.0391281062553556,-0.0234999999997854,1
1.07896,6.76597398559362,1.982,0.028,669.458,4.7312,3.43,0.0285670015314577,0.0497991167469913,0.130756843868541,0.322825790818778,0.0067762058785423,0.0693276445389315,0.130756843868541,0.067079272535908,0.294946337204597,7.38616916529282,5.89188093212861,0.188265098687259,0.0441013423913987,0.315658914403926,0.199291567440567,0.190914934445704,0.0821295869026198,0.17730791381715,0.0884793611369843,4.8785333772995,0.153172970124059,1.2266992897191,0.319516076138717,0.0460346269868815,0.0554010926966969,0.15737738723007,0.0371240873920014,0.108829184488012,0.070198874134482,0.127021048478033,0.0725317737117505,0.187021179750401,0.0004041952323578,0.0011885982487298,0.0065742472297662,3.19852259167597e-05,0.000372684003684,0.0065742472297662,0.0044186355754681,0.028,53.5734949383224,0.0007801467567164,0.0016767645681856,0.0192178867372679,0.0400856087952277,0.0288550173365275,0.0055853705216708,0.0071320924168406,0.0127167372372357,0.0031374436142652,23.1336530350872,0.0373338552786804,0.0419221248467001,0.0027539799625914,0.0116534675500435,0.008152184317506,0.0013622936589073,0.0029136370500802,0.006441538655486,0.002612956214874,0.0159826568541741,1.03543155082605,4.31623782761138,14.0969768871762,4.46137993876082,0.017650023612304,1.57528310536791,133.046852557547,45.4334025143801,49.2194631225445,5.24504952012502,0.343021168881821,8.41443883570874,3.78821911639519,1.39414145288878,1.56596950484081,1.7347070775799,0.213171235336376,116.548541817906,0.490863571989097,1.82999471286042,-4.643952,0.755837504538421,7.29712548368237,0.313897039830769,2573.02256905814,38.043779905296,1.70513391717633,1.03438845050215,0.0393879762472368,-0.0131600000001981,2
1.10502,6.75438669223195,1.964,0.042,671.56,5.2854,3.44184,0.0288255468205687,0.0520492078296677,0.142388068057025,0.376111846000188,0.0088345130515681,0.0804138620938316,0.142388068057025,0.0948523907365563,0.343581055006299,5.17472346133017,4.7759305844882,0.229648666998167,0.0475983174768543,0.365470053823512,0.205232186364707,0.255531108764398,0.0982619497171004,0.191077042950087,0.102134239196819,4.19610371471553,0.192003618034734,1.32402200398525,0.334341596328302,0.0546645200268425,0.0669129178807813,0.160292403355777,0.0381255786979592,0.126763843744332,0.0850565851188921,0.138491169488141,0.0929528394418681,0.198623181693294,0.0004203146820217,0.0012942959854862,0.0061857070894202,6.1908340952898e-05,0.0005444155840802,0.0061857070894202,0.008673085071356,0.042,25.8137629012408,0.0007518107800724,0.0024605304031098,0.0191672280244845,0.0747094611780853,0.0543006657259665,0.0082640214899337,0.0073635245752484,0.0123576016798451,0.005227955386548,16.8677616953347,0.069668045177899,0.0410932690858302,0.0040350976938577,0.0117766286065434,0.0120869706317459,0.0019481495611161,0.0042074069534898,0.009323485995315,0.0044197131423525,0.0172518249549122,1.04424252587325,4.31693811786586,14.1290461367936,4.46089486738651,0.0406656380397209,1.57504138723707,132.867120248362,45.660767862086,49.1267293447313,5.24093622835236,0.342402824069379,12.5490431984269,3.96375814562434,1.39376414510104,1.56356524107939,1.73183136173656,0.212660591605239,116.260638677453,0.492470760585411,1.82443424435129,-5.981696,0.693106817549868,8.02979863640569,0.369922122086818,2718.88488903317,37.996769879104,1.76502057420912,1.03410437606988,0.0387882003395586,-0.0197399999999561,2
1.48112887112887,6.95002981161451,2.0,0.0,984.685314685315,3.56193806193806,5.35175824175824,0.0751150283125281,0.0388868787161172,0.0895195950066989,0.158786576618588,0.04197478917914,0.0652861887649219,0.688523487340283,5.002499344909761e-09,0.172146717356313,1.00049987506246,1.00049987506246,0.0476197208509576,0.0509243742167102,0.0895195950066989,0.318001392019956,0.398534857131894,0.481209473016159,0.491800402630138,0.0548646818875058,0.54819130983343,0.453374441583877,0.530271213337789,0.275348072107361,0.0379856098729391,0.0680658296572292,0.151413526679538,0.0428895073327518,0.194746692564403,0.184940102253772,0.245243721998923,0.388014738429718,0.230534130331263,0.0024291445693564,0.000450829361839,0.006676797122838,0.0007890680441437,0.0030367829516338,0.149094805357944,6.94999991552315e-18,0.0246904755065373,0.278,0.0015123811558127,0.0141779504695303,0.0784970775205954,0.0757806230221063,0.104755084055697,0.0986423696370755,0.00555337659407,0.0930240967850398,0.0017534177485193,0.189097665263724,0.0335029402633031,0.0611423365809546,0.0032191048529467,0.0067951247962279,0.0247945498213238,0.0141948676416059,0.0192357397473735,0.0405793721871245,0.0896753108315905,0.0411488645979408,1.47688618577039,4.11323904743224,14.0982650071743,9.97960184243813,0.0,1.48159987558317,114.768876235124,39.9019412768462,115.400824233783,9.19449541402719,0.342909799106194,3.02666794669315,3.36438930059127,1.54260945415883,1.6999999668423,1.9709019036136,0.244038251959733,141.419732673819,0.735129020969461,1.87902677004641,1.299928,0.627006326229043,11.3612643991368,0.0481777343225396,4283.12526757532,40.894413475876,2.80735866939718,1.0463866169281,0.0375826487455991,2.37490509489999,2
1.26333333333333,7.13064206871534,1.66666666666667,0.0,721.333333333333,6.46666666666667,5.16,0.03523254364403,0.0672518224757451,1.9989995823725703e-09,0.218713009456963,0.0055000244180033,0.0352639511594883,0.68238234074839,0.282701254049146,0.141350627448625,1.41350623632158,0.999499874937461,0.0706753138303255,0.0028788315073186,1.9989995823725703e-09,0.0961597993556827,0.24389897153347,0.500137742880003,0.430893558463658,0.0661693142000884,0.484243673972491,0.098352499621134,0.172266930452418,0.498549748158841,0.0433432237263094,0.069690381097661,0.1117453464482,0.0397489290158024,0.164811973259112,0.197507007568371,0.19358893731673,0.365396097903999,0.122245074026687,0.0007873679483636,0.0023939398779123,1.33199977677524e-18,2.0166857832527e-05,0.0037489794908431,0.31043043864496,0.05328000095904,0.01331999952048,1.33199988012001,5.52513047368272e-06,0.01332000021312,0.0058088287590483,0.0394416005471673,0.0366476210337231,0.15008155977966,0.0093985920930908,0.117620438674116,0.0021891905303142,0.136797585679628,0.0378087192273102,0.147140784131485,0.0032254907196239,0.0083241125053683,0.0138004917027994,0.0183619486924115,0.0254324252580112,0.0228030321313508,0.0751331267794688,0.008831557921255,1.26333331436437,4.28333326901902,14.8347754764144,9.66666652152152,0.0,1.63666664209209,176.666664014014,51.3333325625626,108.265248374396,10.4433331765265,0.369999994444444,3.09000410126011,6.46666656956957,1.39166664577077,1.62333330895896,1.89666663818819,0.295728174378452,161.266664245245,0.93333331931932,2.47666662947948,-0.887112,0.338349441962608,9.13303854978901,0.0354367698254707,6184.65909671748,48.321614390625,3.09293145889699,1.03355704697987,0.0355844155844156,-2.74099999999998,2
1.3945,6.82587967041509,1.7,0.0,700.55,4.235,4.9375,0.0828024069539793,0.0348899253723809,0.111340442600734,0.0977070791935111,0.0299649251727514,0.0547459710303532,0.762529115495501,0.269563274588207,0.333333332098765,1.52752518073444,1.0,0.123287671063989,0.0690160129410922,0.111340442600734,0.339282941780929,0.359345651994436,0.348718463942527,0.410890968182017,0.0852083551335956,0.343727893274588,0.072043770639464,0.527483432750801,0.246890042146788,0.0354875606291585,0.050766760412343,0.175239746431304,0.0414164501655623,0.176989512795566,0.156730957322264,0.209267515298786,0.359394107572228,0.206268917763645,0.0035427777875594,0.0004847110834492,0.0055785121853869,0.0004817789132281,0.0024177169533845,0.517954813124769,0.050865052757989,0.0695473235177564,1.63333317777779,0.0022582505145459,0.0055249465280289,0.0439668905651971,0.0541473833461986,0.0802859841230764,0.0848131269738356,0.0095290252456819,0.126153973431892,0.0048204697145383,0.0850972051272402,0.0581328476045372,0.0547225375334937,0.0019272378096399,0.0166870384614502,0.0136356185699794,0.009049294248089,0.0133036929527221,0.0256634721188363,0.0546313765749881,0.017040675031701,1.4099219321201,4.1605001013563,13.6542742046777,5.01392786228147,0.0,1.49926223870011,119.272534230646,37.2568603977492,91.866189348176,7.41486697020344,0.355883012914506,3.01425316017027,3.93841673816143,1.53634863671757,1.70063341942604,2.00470425496607,0.240634366004108,152.129678403226,0.722786951238297,1.98985365364743,3.12,0.347894483992073,10.2706733944027,0.126429112450901,3011.95431769033,44.12546329,2.77279095287768,1.05298013245033,0.043748427672956,0.0,1
1.29917,6.9704036896927,1.927,0.0,718.428,3.7017,5.19393,0.0575169048009701,0.0345175829361431,0.101773078123392,0.142336206757368,0.0253922928570887,0.0583098847593775,0.84677789583173,0.134995589662145,0.259942268819111,3.56351324649008,1.0,0.0786123925516117,0.0489366650721673,0.101773078123392,0.313424891896658,0.309502349489572,0.586705319448562,0.607733744818179,0.0628464332862586,0.40098452573761,0.064409828551238,0.579694049519235,0.302450923172544,0.0375011038489316,0.0708090878139744,0.142301552122478,0.0365477432320483,0.225624998603773,0.237375156691854,0.283351092211319,0.462206773669901,0.265961045148323,0.0024518288699629,0.0006757102004673,0.0054981814219044,0.0004772257433022,0.0030449274849181,0.589618481545533,0.0168934715190455,0.0381225842945742,11.7716266579103,0.0011616417730863,0.0155265464962042,0.0617161354756794,0.045448550850596,0.0588034756596239,0.241938773057382,0.0109164642079513,0.282659903434442,0.0029150960964401,0.0714550206535165,0.0436252972726505,0.0752443241811859,0.0021921158395966,0.0156613637727533,0.0350265848822765,0.0204540598546311,0.026309710020856,0.0590142604263316,0.147920898729477,0.047427179975374,1.24508838183649,4.2794980763927,13.7630643320047,5.76666141141115,0.0,1.51995927206826,118.677358491529,45.1585916619127,70.7326759052891,6.31020185444056,0.327264773451559,4.50424605442195,3.19695382271311,1.47953938524431,1.63430135272625,1.83684064040518,0.220222637990972,126.806892369124,0.610730670137913,1.76511272574522,1.36768,0.493680208116949,9.54552968555566,0.0629781764911011,4729.47344277844,39.625073574025,2.59454566323686,1.04571324084021,0.0383091079976394,0.0,0
1.44197802197802,6.68816699184114,1.85914085914086,0.11988011988012,651.874125874126,7.33236763236763,4.08271728271728,0.0567612960988364,0.0552881379587049,0.126946753328758,0.411030387224295,0.0227384451598901,0.120817938502542,0.126946753328758,0.187210173266733,0.499961527315735,2.47090857864942,2.71090521916092,0.383032785454707,0.0499198995175431,0.554310711130208,0.242560102007807,0.199771744007074,0.389277872478193,0.329329793072463,0.0811124745921157,2.60136028861097,0.233733658376585,1.55704312928126,0.252115492818443,0.0927335408669783,0.139420741686411,0.12936461862717,0.0336856679595287,0.238436364297327,0.248209277759634,0.217249049358508,0.287602795760824,0.262882049352031,0.0024607901466151,0.0017820892233173,0.0083587143434334,0.0004254395278093,0.0013249718357604,0.0083587143434334,0.0301108679518237,0.129649087291409,5.24538920404329,0.0011375450853057,0.0094563495012495,0.0399550831545718,0.0138100840836329,0.0164988616915925,0.0501200404398286,0.0104114892222528,0.0613994698476798,0.004769276593628,5.95574741047679,0.0116039564321203,0.0557469104327403,0.0132252688873103,0.0136474444107035,0.0329833820974669,0.0132086928521811,0.0310049940554368,0.0236007927788035,0.0639450949574551,0.0335919629866179,1.296713036416,4.30022871062911,13.9111746213102,4.01872268299141,0.299566745221234,1.51205538639779,110.683319082276,41.4905238490264,53.9382053485891,4.8929871515491,0.329832316984644,58.8038288467372,4.94847526683692,1.47094944667617,1.59285946853825,1.76871068087645,0.197525098964141,117.536736396272,0.545880309943881,1.59643597070993,-11.87832,0.735368252723998,9.36589800508156,0.646343830893859,5741.50728127466,35.310751021225,1.85806035807279,1.05017863808457,0.0477625165024881,1.90579420579002,1
1.34333333333333,7.15793473942409,1.66666666666667,0.0,750.333333333333,5.63333333333333,5.83666666666667,0.0265574611430786,0.0347525525850702,0.100964733978416,0.131190247023691,0.0076820993230136,0.0562020174710925,0.733298738348877,0.282701254049146,0.272029409267944,1.41350623632158,0.999499874937461,0.116584032765469,0.0340320449588325,0.100964733978416,0.233736630619103,0.264289625260862,0.515102090666412,0.509076815427315,0.0961597966396262,0.512602262419277,0.0481557151259564,0.399722952259464,0.333443876148776,0.0249446598688802,0.0567991273595054,0.0321361557248576,0.0061440777027902,0.208277452615427,0.221675438076258,0.260021518723246,0.365396097903999,0.239146681416229,0.0003959570402128,0.0007985242593729,0.0067959185420991,3.39234029068139e-05,0.0034568704658679,0.357210457679166,0.05328000095904,0.0370000004933333,1.33199988012001,0.0007677661958736,0.01332000021312,0.0325195312589429,0.0458000964197259,0.0458362742658495,0.157307771273262,5.10060363769195e-05,0.154110854609658,0.0058088259463856,0.156930808399097,0.0437085307707056,0.0741023586003829,0.002138632509022,0.0006880214075017,0.0243462732828875,0.0214102100139346,0.0321689191420271,0.035206320494311,0.0751331267794688,0.0332077568638285,1.34333331316316,4.29333326886887,14.4747886099397,9.33333319319319,0.0,1.59666664269269,159.999997597598,50.3333325775776,107.24041505645,9.90899985121622,0.353333328028028,3.19715189448054,5.63333324874875,1.44033331170671,1.64666664194194,1.91333330460461,0.281563623970138,157.733330964965,0.93333331931932,2.27999996576577,1.330668,0.381828415327571,9.13303854978901,0.054766926126083,80744.5759787454,44.992152649161,3.18793655480463,1.04137931034483,0.0359602649006623,-2.66033333332962,1
1.3155,6.73384463906307,1.9,0.0,687.85,2.875,4.5045,0.0766330438046466,0.0386481191978042,0.0731707315288519,0.126207793286011,0.0325765142608236,0.0253829260402514,0.0731707315288519,0.15789473601108,0.272727271487603,2.99999970000003,1.0,0.0769230768244576,0.0499282146708738,0.0731707315288519,0.227396998544472,0.247588424410762,0.30226573917723,0.227286771816556,0.0683781500291587,0.31542072204171,0.0505336440035885,0.443785058574607,0.017904768603302,0.0430283171631102,0.0750358186679626,0.156606869482904,0.0449119705231949,0.110280176185757,0.177597326557419,0.114538033715863,0.248476254891938,0.139175202568944,0.0031530514310944,0.0008187144476577,0.0048185602501414,0.0005813813563139,9.85519881242236e-05,0.0048185602501414,0.0224376733926228,0.0669421474079639,8.09999820000028,0.0011286821354405,0.0065752930492282,0.037023575758308,0.0093757450645815,0.0330895048835718,0.0502258672483187,0.0102696011721976,0.0227708915656059,0.0034947903956636,0.0546684791678778,0.014765629934337,0.000162125548057,0.0030183364170392,0.0133400187142547,0.009349038318925,0.0107436699813521,0.0153434089769546,0.0092691980605383,0.051660151960585,0.0144780572257523,1.31518629892899,4.19409888717796,13.403714444007,4.03726303889846,0.0,1.47152102219865,101.207632796707,38.4813679718614,70.4159973076761,5.62306224666135,0.332608412094881,4.08551162426161,2.60836809806983,1.53441967241532,1.67369577084173,1.91260839224972,0.208415590197421,129.732732037272,0.547141014347195,1.69238834960466,1.08,0.751069196726643,7.88928293679104,0.0650006270522097,2900.8030571308,39.10125961,2.00411517394753,1.05486968449931,0.0446553966189857,0.0,1
